weight_id,search_origin,weight_F1,weight_F3,weight_F4,excluded_outer_substation,inner_substations,inner_macro_precision,inner_macro_recall,inner_macro_f1,inner_pooled_tp,inner_pooled_fp,inner_pooled_fn,mean_inner_threshold,minimum_inner_threshold,maximum_inner_threshold,selection_context
weight_0149,grid,0.6000000000000001,0.30000000000000004,0.1,beta_B,7,0.5222819332905263,0.6633451515804457,0.5746084636772137,310,88,36,0.4952964186668396,0.48840945959091187,0.536618173122406,outer_holdout_beta_B
weight_0150,grid,0.6000000000000001,0.35000000000000003,0.05,beta_B,7,0.5010034768243724,0.6506855422821809,0.5528002780059392,306,102,40,0.4566709228924343,0.43746280670166016,0.5083900690078735,outer_holdout_beta_B
weight_0151,grid,0.65,0.05,0.30000000000000004,beta_B,7,0.6482286543032056,0.6167064961182608,0.6086068164932156,270,48,76,0.727573641708919,0.6796483397483826,0.7678700685501099,outer_holdout_beta_B
weight_0152,grid,0.65,0.1,0.25,beta_B,7,0.674533778669117,0.6153144241379536,0.6242174557281439,264,33,82,0.697070334638868,0.631838858127594,0.7277339696884155,outer_holdout_beta_B
weight_0153,grid,0.65,0.15000000000000002,0.2,beta_B,7,0.6661840097135077,0.6466190672073024,0.6416881280078123,284,46,62,0.6327329703739711,0.6266515254974365,0.6493051648139954,outer_holdout_beta_B
weight_0154,grid,0.65,0.2,0.15000000000000002,beta_B,7,0.557454160722396,0.6352320881732646,0.5828808902443265,294,62,52,0.5875614030020577,0.5593435168266296,0.6172205209732056,outer_holdout_beta_B
weight_0155,grid,0.65,0.25,0.1,beta_B,7,0.5426694815857378,0.6502223266929149,0.5811788593152466,303,73,43,0.5357175043651036,0.5329922437667847,0.5520690679550171,outer_holdout_beta_B
weight_0156,grid,0.65,0.30000000000000004,0.05,beta_B,7,0.5139951780440998,0.6625302801773391,0.5671013183328454,310,93,36,0.47200383033071247,0.46366387605667114,0.5214826464653015,outer_holdout_beta_B
weight_0157,grid,0.7000000000000001,0.05,0.25,beta_B,7,0.6608298917543232,0.6095424183659477,0.614124332620315,260,37,86,0.7279002581323896,0.6793216466903687,0.7579047679901123,outer_holdout_beta_B
weight_0158,grid,0.7000000000000001,0.1,0.2,beta_B,7,0.6560872392141742,0.6314760402995698,0.6248970355655062,280,48,66,0.6598147749900818,0.639515221118927,0.7082667350769043,outer_holdout_beta_B
weight_0159,grid,0.7000000000000001,0.15000000000000002,0.15000000000000002,beta_B,7,0.6693735373614196,0.6386910475145768,0.636919725100061,275,39,71,0.6460098709378924,0.6088836193084717,0.6531499624252319,outer_holdout_beta_B
weight_0160,grid,0.7000000000000001,0.2,0.1,beta_B,7,0.6379354772211915,0.6593174799057151,0.6291251063881899,288,57,58,0.5806773560387748,0.562386691570282,0.5863310694694519,outer_holdout_beta_B
weight_0161,grid,0.7000000000000001,0.25,0.05,beta_B,7,0.5211782802107695,0.6426338367514839,0.5614410884479214,298,85,48,0.510979733296803,0.46492964029312134,0.5287761688232422,outer_holdout_beta_B
weight_0162,grid,0.75,0.05,0.2,beta_B,7,0.6534041534074728,0.6131584102172337,0.6124211880539604,267,45,79,0.7045520118304661,0.6639621257781982,0.7514423131942749,outer_holdout_beta_B
weight_0163,grid,0.75,0.1,0.15000000000000002,beta_B,7,0.6620214790251658,0.624838233661763,0.6239189428252769,267,40,79,0.6785164049693516,0.6206986904144287,0.6960573196411133,outer_holdout_beta_B
weight_0164,grid,0.75,0.15000000000000002,0.1,beta_B,7,0.6345053839611797,0.6549035931388872,0.6230574094478177,284,58,62,0.6047089781079974,0.5910739302635193,0.6441446542739868,outer_holdout_beta_B
weight_0165,grid,0.75,0.2,0.05,beta_B,7,0.5928116480964919,0.6671717171717172,0.5994403798063421,290,83,56,0.5406592530863625,0.47717729210853577,0.5777590870857239,outer_holdout_beta_B
weight_0166,grid,0.8,0.05,0.15000000000000002,beta_B,7,0.643549851742031,0.6133960810431399,0.6051074948072087,261,43,85,0.6964950050626483,0.6477982997894287,0.7335032224655151,outer_holdout_beta_B
weight_0167,grid,0.8,0.1,0.1,beta_B,7,0.6543577959435388,0.6240233622586564,0.6183430852269971,267,44,79,0.6664761560303825,0.6058536767959595,0.6819605827331543,outer_holdout_beta_B
weight_0168,grid,0.8,0.15000000000000002,0.05,beta_B,7,0.654122163613855,0.6238473477969276,0.6219983871256215,271,44,75,0.6338633213724408,0.6195201873779297,0.6371762752532959,outer_holdout_beta_B
weight_0169,grid,0.8500000000000001,0.05,0.1,beta_B,7,0.6569161423168391,0.6176232264467558,0.6176950027211895,264,42,82,0.7037013598850795,0.6538168787956238,0.7172242999076843,outer_holdout_beta_B
weight_0170,grid,0.8500000000000001,0.1,0.05,beta_B,7,0.714020723428398,0.6199829582182523,0.6178532510812813,265,48,81,0.6597018837928772,0.5904657244682312,0.6713703870773315,outer_holdout_beta_B
weight_0171,grid,0.9,0.05,0.05,beta_B,7,0.7123833078477498,0.6018070165128988,0.606699399044676,255,43,91,0.6949062091963631,0.6201782822608948,0.7175604104995728,outer_holdout_beta_B
weight_0001,grid,0.05,0.05,0.9,beta_C,7,0.7397824837088931,0.7862680829907721,0.7317689266622928,396,90,75,0.9370417765208653,0.9296267628669739,0.9401030540466309,outer_holdout_beta_C
weight_0002,grid,0.05,0.1,0.8500000000000001,beta_C,7,0.6471456882176715,0.7415101052075841,0.6725807549872436,374,109,97,0.9142530730792454,0.9104521870613098,0.9150007367134094,outer_holdout_beta_C
weight_0003,grid,0.05,0.15000000000000002,0.8,beta_C,7,0.5717856153566144,0.5465344571394991,0.5309487203990971,312,119,159,0.907437401158469,0.9014396071434021,0.9169080257415771,outer_holdout_beta_C
weight_0004,grid,0.05,0.2,0.75,beta_C,7,0.62085053626407,0.4473126257496006,0.4972149714085198,249,64,222,0.9077169980321612,0.9049077033996582,0.9096294641494751,outer_holdout_beta_C
weight_0005,grid,0.05,0.25,0.7000000000000001,beta_C,7,0.48294821625327033,0.4541055191307292,0.39187369753495854,239,231,232,0.891446053981781,0.8438960313796997,0.9073852896690369,outer_holdout_beta_C
weight_0006,grid,0.05,0.30000000000000004,0.65,beta_C,7,0.44199643621041257,0.40610378790210727,0.341651792590768,212,242,259,0.885817391531808,0.8365354537963867,0.9062255620956421,outer_holdout_beta_C
weight_0007,grid,0.05,0.35000000000000003,0.6000000000000001,beta_C,7,0.3612650010497833,0.6013783583363416,0.324346252292589,269,620,202,0.845498970576695,0.823493480682373,0.9049458503723145,outer_holdout_beta_C
weight_0008,grid,0.05,0.4,0.55,beta_C,7,0.3458571979856703,0.7116725869835114,0.3516292564187508,324,806,147,0.8125236119542804,0.7573099732398987,0.8934102058410645,outer_holdout_beta_C
weight_0009,grid,0.05,0.45,0.5,beta_C,7,0.2979341324926856,0.7874454415798953,0.3887339879044261,391,880,80,0.784549491746085,0.733985960483551,0.7930527925491333,outer_holdout_beta_C
weight_0010,grid,0.05,0.5,0.45,beta_C,7,0.2888478753421667,0.8166561002023187,0.38177906185831084,399,944,72,0.7545961482184274,0.6966210007667542,0.7817356586456299,outer_holdout_beta_C
weight_0011,grid,0.05,0.55,0.4,beta_C,7,0.2838250580437497,0.8380246476212863,0.3825374117053559,414,1034,57,0.7187907610620771,0.6755639314651489,0.7628418803215027,outer_holdout_beta_C
weight_0012,grid,0.05,0.6000000000000001,0.35000000000000003,beta_C,7,0.2824257204773009,0.8618232579745184,0.37964052703478346,415,1103,56,0.6922980121203831,0.6540828943252563,0.7516858577728271,outer_holdout_beta_C
weight_0013,grid,0.05,0.65,0.30000000000000004,beta_C,7,0.28599338961017595,0.8447836178760548,0.38200361437136277,408,1031,63,0.6992545042719159,0.6379086375236511,0.7192097902297974,outer_holdout_beta_C
weight_0014,grid,0.05,0.7000000000000001,0.25,beta_C,7,0.2807845233975355,0.8452881329688051,0.37943084922941245,416,1076,55,0.6746633734021869,0.6434876322746277,0.7121478915214539,outer_holdout_beta_C
weight_0015,grid,0.05,0.75,0.2,beta_C,7,0.28192734431914374,0.8628574394792882,0.3853914224962055,427,1068,44,0.6592899901526315,0.6478754281997681,0.6668049693107605,outer_holdout_beta_C
weight_0016,grid,0.05,0.8,0.15000000000000002,beta_C,7,0.2839475906501502,0.8534975183546611,0.3853725056401701,419,1047,52,0.6594739471163068,0.6502518653869629,0.6718720197677612,outer_holdout_beta_C
weight_0017,grid,0.05,0.8500000000000001,0.1,beta_C,7,0.28499466278475966,0.8478213569810208,0.3851955554427442,419,1047,52,0.6531415155955723,0.6157344579696655,0.6593760251998901,outer_holdout_beta_C
weight_0018,grid,0.05,0.9,0.05,beta_C,7,0.2778274297922992,0.8780072980241046,0.38083909260486987,427,1117,44,0.6230619294302804,0.5988447666168213,0.6435448527336121,outer_holdout_beta_C
weight_0019,grid,0.1,0.05,0.8500000000000001,beta_C,7,0.7274604039530236,0.7604880087233028,0.7326949221155964,395,54,76,0.9130080001694816,0.9099361300468445,0.9155642986297607,outer_holdout_beta_C
weight_0020,grid,0.1,0.1,0.8,beta_C,7,0.7397824837088931,0.7862680829907721,0.7317689266622928,396,90,75,0.8740835785865784,0.8592535853385925,0.8802061676979065,outer_holdout_beta_C
weight_0021,grid,0.1,0.15000000000000002,0.75,beta_C,7,0.6961332694775954,0.7726096741726993,0.7180099832832684,400,93,71,0.8473018663270133,0.8446667194366455,0.8558622002601624,outer_holdout_beta_C
weight_0022,grid,0.1,0.2,0.7000000000000001,beta_C,7,0.6471456882176715,0.7415101052075841,0.6725807549872436,374,109,97,0.8285061291285923,0.8209043741226196,0.8300014138221741,outer_holdout_beta_C
weight_0023,grid,0.1,0.25,0.65,beta_C,7,0.6116663242417234,0.6439223577542906,0.613849336648985,347,118,124,0.8170604365212577,0.8166834115982056,0.8186568021774292,outer_holdout_beta_C
weight_0024,grid,0.1,0.30000000000000004,0.6000000000000001,beta_C,7,0.5717856153566144,0.5465344571394991,0.5309487203990971,312,119,159,0.8148747767720904,0.8028792142868042,0.8338159918785095,outer_holdout_beta_C
weight_0025,grid,0.1,0.35000000000000003,0.55,beta_C,7,0.591168736752161,0.44091020277574905,0.4547732353743283,252,79,219,0.8214527283396039,0.791785717010498,0.8319541215896606,outer_holdout_beta_C
weight_0026,grid,0.1,0.4,0.5,beta_C,7,0.62085053626407,0.4473126257496006,0.4972149714085198,249,64,222,0.8154339960643223,0.8098154067993164,0.8192589282989502,outer_holdout_beta_C
weight_0027,grid,0.1,0.45,0.45,beta_C,7,0.58700517018642,0.4281073268468227,0.46075412993640413,240,85,231,0.8075479779924665,0.7955460548400879,0.8180404901504517,outer_holdout_beta_C
weight_0028,grid,0.1,0.5,0.4,beta_C,7,0.4844879225292216,0.4572801223053324,0.3941556707474626,240,232,231,0.7828921335084098,0.687792181968689,0.8147705793380737,outer_holdout_beta_C
weight_0029,grid,0.1,0.55,0.35000000000000003,beta_C,7,0.4664102603301376,0.43988315885794876,0.3785703192528643,236,241,235,0.7749272414616176,0.6718562841415405,0.7986980676651001,outer_holdout_beta_C
weight_0030,grid,0.1,0.6000000000000001,0.30000000000000004,beta_C,7,0.44330344205278543,0.40927839107671043,0.3434716668448462,213,245,258,0.7716348426682609,0.673071026802063,0.812451183795929,outer_holdout_beta_C
weight_0031,grid,0.1,0.65,0.25,beta_C,7,0.40638224396850325,0.5238537242402789,0.35064965802784237,264,471,207,0.7284268311091832,0.658627986907959,0.7902954816818237,outer_holdout_beta_C
weight_0032,grid,0.1,0.7000000000000001,0.2,beta_C,7,0.36453175704133123,0.6261882823059294,0.33071185592853386,275,639,196,0.6909979156085423,0.6469869613647461,0.8098915815353394,outer_holdout_beta_C
weight_0033,grid,0.1,0.75,0.15000000000000002,beta_C,7,0.3523238563335681,0.6871664675194087,0.35561556958083934,309,701,162,0.669589672769819,0.6302584409713745,0.7910614013671875,outer_holdout_beta_C
weight_0034,grid,0.1,0.8,0.1,beta_C,7,0.3465402903734432,0.6994234915411387,0.3512749090865689,315,759,156,0.6576177988733564,0.6151145696640015,0.7868204116821289,outer_holdout_beta_C
weight_0035,grid,0.1,0.8500000000000001,0.05,beta_C,7,0.3430395064709158,0.6575825612296201,0.332198799225333,291,738,180,0.653528766972678,0.6142500638961792,0.7825743556022644,outer_holdout_beta_C
weight_0036,grid,0.15000000000000002,0.05,0.8,beta_C,7,0.8113682775615063,0.7892616272616272,0.7816121519712201,389,48,82,0.8882841382707868,0.885337233543396,0.8991312980651855,outer_holdout_beta_C
weight_0037,grid,0.15000000000000002,0.1,0.75,beta_C,7,0.8063379570118171,0.785335055234215,0.777600542149291,394,52,77,0.852044131074633,0.8443601131439209,0.8551939725875854,outer_holdout_beta_C
weight_0038,grid,0.15000000000000002,0.15000000000000002,0.7000000000000001,beta_C,7,0.7397824837088931,0.7862680829907721,0.7317689266622928,396,90,75,0.8111253551074437,0.7888803482055664,0.8203092217445374,outer_holdout_beta_C
weight_0039,grid,0.15000000000000002,0.2,0.65,beta_C,7,0.6801392060168603,0.7979215201232008,0.7162263493212759,412,110,59,0.7733452490397862,0.7646662592887878,0.789804220199585,outer_holdout_beta_C
weight_0040,grid,0.15000000000000002,0.25,0.6000000000000001,beta_C,7,0.6775530212084834,0.7559096608340307,0.7008354534539035,394,99,77,0.7596793089594159,0.7566256523132324,0.7646817564964294,outer_holdout_beta_C
weight_0041,grid,0.15000000000000002,0.30000000000000004,0.55,beta_C,7,0.6464074084096243,0.7415101052075841,0.6721972187834445,374,110,97,0.7427592022078378,0.7313565611839294,0.7450021505355835,outer_holdout_beta_C
weight_0042,grid,0.15000000000000002,0.35000000000000003,0.5,beta_C,7,0.6143666889377328,0.7080327776798364,0.63311568648577,362,131,109,0.7241854752813067,0.7164047360420227,0.7256577014923096,outer_holdout_beta_C
weight_0043,grid,0.15000000000000002,0.4,0.45,beta_C,7,0.5714874390605643,0.5755731756572092,0.5478495838405879,334,125,137,0.7251348921230861,0.7184961438179016,0.7619631290435791,outer_holdout_beta_C
weight_0044,grid,0.15000000000000002,0.45,0.4,beta_C,7,0.5631062844791689,0.5397317360510637,0.5223705150353883,311,120,160,0.7224397914750236,0.7043187618255615,0.7516175508499146,outer_holdout_beta_C
weight_0045,grid,0.15000000000000002,0.5,0.35000000000000003,beta_C,7,0.5861892966675512,0.486515783003178,0.48430696184834504,269,104,202,0.728220956666129,0.6886905431747437,0.7451849579811096,outer_holdout_beta_C
weight_0046,grid,0.15000000000000002,0.55,0.30000000000000004,beta_C,7,0.5733457616820684,0.45343400017349594,0.46130579850423975,256,93,215,0.7264840347426278,0.6743563413619995,0.7402010560035706,outer_holdout_beta_C
weight_0047,grid,0.15000000000000002,0.6000000000000001,0.25,beta_C,7,0.6118595330551868,0.4614031104283205,0.5033261339220642,259,75,212,0.7201728820800781,0.7147231101989746,0.7288884520530701,outer_holdout_beta_C
weight_0048,grid,0.15000000000000002,0.65,0.2,beta_C,7,0.5744369200970639,0.46190072299316,0.48175531320576953,263,102,208,0.7058108448982239,0.6986052989959717,0.72493577003479,outer_holdout_beta_C
weight_0049,grid,0.15000000000000002,0.7000000000000001,0.15000000000000002,beta_C,7,0.5961427328037618,0.4348288667448331,0.4831013520909347,249,76,222,0.7088832684925624,0.7088192701339722,0.709267258644104,outer_holdout_beta_C
weight_0050,grid,0.15000000000000002,0.75,0.1,beta_C,7,0.4962570410804271,0.4470948827083281,0.41103786867978576,238,166,233,0.6873862147331238,0.6167206168174744,0.7221559286117554,outer_holdout_beta_C
weight_0051,grid,0.15000000000000002,0.8,0.05,beta_C,7,0.47547467931698945,0.4448635901913213,0.40195350442528455,241,179,230,0.6799610342298236,0.610525369644165,0.7081189751625061,outer_holdout_beta_C
weight_0052,grid,0.2,0.05,0.75,beta_C,7,0.8019378366503803,0.7871775936481819,0.7754914436314891,390,52,81,0.8647047536713737,0.8601057529449463,0.8726382255554199,outer_holdout_beta_C
weight_0053,grid,0.2,0.1,0.7000000000000001,beta_C,7,0.7274604039530236,0.7604880087233028,0.7326949221155964,395,54,76,0.8260159237044198,0.819872260093689,0.8311285376548767,outer_holdout_beta_C
weight_0054,grid,0.2,0.15000000000000002,0.65,beta_C,7,0.8032768091917556,0.7935285871924528,0.7817001151447078,400,55,71,0.784925103187561,0.7841598987579346,0.7882684469223022,outer_holdout_beta_C
weight_0055,grid,0.2,0.2,0.6000000000000001,beta_C,7,0.7389975543525351,0.7862680829907721,0.7313681837465797,396,91,75,0.7481671742030552,0.7185071110725403,0.760412335395813,outer_holdout_beta_C
weight_0056,grid,0.2,0.25,0.55,beta_C,7,0.6809770987819768,0.8087415572289521,0.7229818658345272,417,109,54,0.7034876431737628,0.6937099695205688,0.732610821723938,outer_holdout_beta_C
weight_0057,grid,0.2,0.30000000000000004,0.5,beta_C,7,0.6953881837215469,0.7726096741726993,0.7176184982083252,400,94,71,0.6946037581988743,0.6893333792686462,0.7117244601249695,outer_holdout_beta_C
weight_0058,grid,0.2,0.35000000000000003,0.45,beta_C,7,0.6793639962585984,0.7775506472985464,0.712275803963917,391,105,80,0.6714475154876709,0.6701197624206543,0.6735490560531616,outer_holdout_beta_C
weight_0059,grid,0.2,0.4,0.4,beta_C,7,0.6473217526419408,0.7446847083821873,0.6739279214487267,375,110,96,0.657012266772134,0.6418087482452393,0.6600028276443481,outer_holdout_beta_C
weight_0060,grid,0.2,0.45,0.35000000000000003,beta_C,7,0.6324999111086128,0.738148760669769,0.6619306886512736,372,124,99,0.6365325621196202,0.6351994872093201,0.6379950642585754,outer_holdout_beta_C
weight_0061,grid,0.2,0.5,0.30000000000000004,beta_C,7,0.6162585781007429,0.6470969609288938,0.6187703173998369,348,118,123,0.6358780435153416,0.6333669424057007,0.649613082408905,outer_holdout_beta_C
weight_0062,grid,0.2,0.55,0.25,beta_C,7,0.5854828227353365,0.582514230867172,0.5667005392215381,329,119,142,0.6348639045442853,0.6201116442680359,0.6574978232383728,outer_holdout_beta_C
weight_0063,grid,0.2,0.6000000000000001,0.2,beta_C,7,0.5604693848450517,0.5527187490380767,0.5258556768778945,318,127,153,0.6284078444753375,0.6057584285736084,0.6688234210014343,outer_holdout_beta_C
weight_0064,grid,0.2,0.65,0.15000000000000002,beta_C,7,0.5931423695256894,0.5061521466395417,0.5040495770418117,284,109,187,0.6368262682642255,0.6035332679748535,0.6650047302246094,outer_holdout_beta_C
weight_0065,grid,0.2,0.7000000000000001,0.1,beta_C,7,0.5740621409369261,0.4536086154741617,0.4472809657004418,256,114,215,0.6379295417240688,0.5829907655715942,0.6639082431793213,outer_holdout_beta_C
weight_0066,grid,0.2,0.75,0.05,beta_C,7,0.6258687186623416,0.47140701502046045,0.51000973994182,263,67,208,0.6400961535317558,0.6085618138313293,0.6460915207862854,outer_holdout_beta_C
weight_0067,grid,0.25,0.05,0.7000000000000001,beta_C,7,0.7897097622953139,0.7915568483803778,0.7712927331788526,393,55,78,0.8426529850278582,0.8342684507369995,0.8496255874633789,outer_holdout_beta_C
weight_0068,grid,0.25,0.1,0.65,beta_C,7,0.8144855500830496,0.792967254967255,0.7866671668096118,392,47,79,0.7992328916277204,0.7965697050094604,0.8152120113372803,outer_holdout_beta_C
weight_0069,grid,0.25,0.15000000000000002,0.6000000000000001,beta_C,7,0.8306208069717859,0.7813696947310393,0.7928632851976326,392,42,79,0.7703097973551069,0.7703033089637756,0.7703487277030945,outer_holdout_beta_C
weight_0070,grid,0.25,0.2,0.55,beta_C,7,0.8071438115391435,0.7665556646901185,0.7671017529037519,381,53,90,0.7352393865585327,0.7270222306251526,0.7535305619239807,outer_holdout_beta_C
weight_0071,grid,0.25,0.25,0.5,beta_C,7,0.7380029793073273,0.7862680829907721,0.7305571238387457,396,92,75,0.685575042452131,0.6481338739395142,0.7005153894424438,outer_holdout_beta_C
weight_0072,grid,0.25,0.30000000000000004,0.45,beta_C,7,0.681275074132217,0.7969917906556561,0.7138828314770388,404,110,67,0.6393955264772687,0.6245065331459045,0.6765828728675842,outer_holdout_beta_C
weight_0073,grid,0.25,0.35000000000000003,0.4,beta_C,7,0.6870481458049361,0.7853202129336584,0.7171262483051679,405,103,66,0.620868810585567,0.6131124496459961,0.6362647414207458,outer_holdout_beta_C
weight_0074,grid,0.25,0.4,0.35000000000000003,beta_C,7,0.6806308192466032,0.7518692567936266,0.7003151499086403,392,95,79,0.6093711086681911,0.6079962253570557,0.6151596307754517,outer_holdout_beta_C
weight_0075,grid,0.25,0.45,0.30000000000000004,beta_C,7,0.6766648525317648,0.7624131498753347,0.7025589050868045,384,104,87,0.5894726514816284,0.5871425867080688,0.5904568433761597,outer_holdout_beta_C
weight_0076,grid,0.25,0.5,0.25,beta_C,7,0.6342736866904428,0.7384600049810134,0.6584046767846441,370,118,101,0.5713585444859096,0.5522609353065491,0.5795482397079468,outer_holdout_beta_C
weight_0077,grid,0.25,0.55,0.2,beta_C,7,0.6089694173711148,0.7071230170389835,0.6257817359958944,367,136,104,0.5566486631120954,0.5443254709243774,0.6051942110061646,outer_holdout_beta_C
weight_0078,grid,0.25,0.6000000000000001,0.15000000000000002,beta_C,7,0.6002810986567019,0.6536476222190508,0.5803830331961016,341,132,130,0.5565589921815055,0.5226062536239624,0.6039540767669678,outer_holdout_beta_C
weight_0079,grid,0.25,0.65,0.1,beta_C,7,0.5867837974068364,0.6248928792962406,0.5833316386001809,348,133,123,0.5447386758668082,0.5361380577087402,0.5872790813446045,outer_holdout_beta_C
weight_0080,grid,0.25,0.7000000000000001,0.05,beta_C,7,0.5675561475126752,0.584491943164212,0.5469807287645873,336,131,135,0.5454897369657244,0.521668016910553,0.5943052768707275,outer_holdout_beta_C
weight_0081,grid,0.30000000000000004,0.05,0.65,beta_C,7,0.806598645708858,0.792699705523235,0.7824116436567223,394,48,77,0.8241670046533857,0.8150783181190491,0.8274883031845093,outer_holdout_beta_C
weight_0082,grid,0.30000000000000004,0.1,0.6000000000000001,beta_C,7,0.8113682775615063,0.7892616272616272,0.7816121519712201,389,48,82,0.7765682680266244,0.7706744074821472,0.7982625961303711,outer_holdout_beta_C
weight_0083,grid,0.30000000000000004,0.15000000000000002,0.55,beta_C,7,0.7267075528329754,0.7604880087233028,0.7323038161183014,395,55,76,0.7390239238739014,0.7298083901405334,0.7466928362846375,outer_holdout_beta_C
weight_0084,grid,0.30000000000000004,0.2,0.5,beta_C,7,0.8055672345216376,0.785335055234215,0.7772047452569348,394,53,77,0.7040882621492658,0.6887202858924866,0.7103879451751709,outer_holdout_beta_C
weight_0085,grid,0.30000000000000004,0.25,0.45,beta_C,7,0.8111624018181739,0.7748096329440868,0.7767049542406346,390,51,81,0.6726575749261039,0.668806791305542,0.6773931384086609,outer_holdout_beta_C
weight_0086,grid,0.30000000000000004,0.30000000000000004,0.4,beta_C,7,0.7367523780567259,0.7862680829907721,0.7294107393590279,396,93,75,0.6222507527896336,0.5777606964111328,0.6406185030937195,outer_holdout_beta_C
weight_0087,grid,0.30000000000000004,0.35000000000000003,0.35000000000000003,beta_C,7,0.6813020888907598,0.7937499605902968,0.7117516595573877,402,109,69,0.5813268678528922,0.5678081512451172,0.6297145485877991,outer_holdout_beta_C
weight_0088,grid,0.30000000000000004,0.4,0.30000000000000004,beta_C,7,0.6736553640844385,0.7867469169485977,0.7058471145224086,404,112,67,0.5541153379849025,0.5293325781822205,0.5796084403991699,outer_holdout_beta_C
weight_0089,grid,0.30000000000000004,0.45,0.25,beta_C,7,0.6845442323777505,0.7726096741726993,0.7093685892516429,400,103,71,0.5425086191722325,0.5382211208343506,0.5675866603851318,outer_holdout_beta_C
weight_0090,grid,0.30000000000000004,0.5,0.2,beta_C,7,0.6583736298985606,0.7527350576594275,0.6863486727928632,393,109,78,0.5216335909707206,0.519910991191864,0.5293635129928589,outer_holdout_beta_C
weight_0091,grid,0.30000000000000004,0.55,0.15000000000000002,beta_C,7,0.6466068704891021,0.7640938221442423,0.6807086850594789,385,123,86,0.5024643284933907,0.500586748123169,0.5072817802429199,outer_holdout_beta_C
weight_0092,grid,0.30000000000000004,0.6000000000000001,0.1,beta_C,7,0.6196886704038194,0.7466933663908453,0.6553433437767876,377,130,94,0.48435754435403006,0.4627131223678589,0.4929064214229584,outer_holdout_beta_C
weight_0093,grid,0.30000000000000004,0.65,0.05,beta_C,7,0.6156510402184445,0.744220910741919,0.6524627328113227,374,139,97,0.47283996854509625,0.4722384214401245,0.4732694625854492,outer_holdout_beta_C
weight_0094,grid,0.35000000000000003,0.05,0.6000000000000001,beta_C,7,0.8068993910579972,0.7883822452057746,0.7803175868255704,392,47,79,0.8062937259674072,0.7937339544296265,0.8095748424530029,outer_holdout_beta_C
weight_0095,grid,0.35000000000000003,0.1,0.55,beta_C,7,0.7999295015884876,0.7729927196986021,0.7641658834065838,379,52,92,0.7564477579934257,0.7427151203155518,0.7800612449645996,outer_holdout_beta_C
weight_0096,grid,0.35000000000000003,0.15000000000000002,0.5,beta_C,7,0.7326058475883387,0.7624294398412045,0.7363953802472548,396,52,75,0.7124520199639457,0.7026408910751343,0.7363194823265076,outer_holdout_beta_C
weight_0097,grid,0.35000000000000003,0.2,0.45,beta_C,7,0.8008418662974233,0.7832146993995733,0.7745125922188073,391,54,80,0.680253096989223,0.6573764085769653,0.686664342880249,outer_holdout_beta_C
weight_0098,grid,0.35000000000000003,0.25,0.4,beta_C,7,0.8073961947295603,0.7878815283689233,0.7805738356057732,396,53,75,0.6407799891063145,0.6340062618255615,0.645482063293457,outer_holdout_beta_C
weight_0099,grid,0.35000000000000003,0.30000000000000004,0.35000000000000003,beta_C,7,0.8021810042119649,0.7770953472298011,0.7729742735797928,392,52,79,0.614260366984776,0.6097939014434814,0.6162970066070557,outer_holdout_beta_C
weight_0100,grid,0.35000000000000003,0.35000000000000003,0.30000000000000004,beta_C,7,0.7526298749233062,0.7773724035068572,0.7378751377427258,392,79,79,0.570996173790523,0.5073874592781067,0.5829360485076904,outer_holdout_beta_C
weight_0101,grid,0.35000000000000003,0.4,0.25,beta_C,7,0.6768309775660661,0.7797667673129858,0.6977388127990082,394,111,77,0.5249720386096409,0.4957466125488281,0.5631320476531982,outer_holdout_beta_C
weight_0102,grid,0.35000000000000003,0.45,0.2,beta_C,7,0.6345571852819456,0.7907873209890016,0.6822197652193343,406,134,65,0.4852788874081203,0.4544042944908142,0.5205581784248352,outer_holdout_beta_C
weight_0103,grid,0.35000000000000003,0.5,0.15000000000000002,beta_C,7,0.6391543729211321,0.7864630700765155,0.6870977110693283,406,128,65,0.4678075185843876,0.4586711823940277,0.5025703310966492,outer_holdout_beta_C
weight_0104,grid,0.35000000000000003,0.55,0.1,beta_C,7,0.6275715967651452,0.7583821164829568,0.6668579452178651,397,128,74,0.4528875308377402,0.4239674508571625,0.4735963046550751,outer_holdout_beta_C
weight_0105,grid,0.35000000000000003,0.6000000000000001,0.05,beta_C,7,0.6303154454010408,0.7979500648744348,0.6837421029017667,399,139,72,0.4333392764840807,0.43321335315704346,0.4340948164463043,outer_holdout_beta_C
weight_0106,grid,0.4,0.05,0.55,beta_C,7,0.8134935134039251,0.7766630363100951,0.7777016395733122,386,44,85,0.7914179733821324,0.7744196653366089,0.7984485626220703,outer_holdout_beta_C
weight_0107,grid,0.4,0.1,0.5,beta_C,7,0.799413086913087,0.7757490222196105,0.7653486103867244,380,53,91,0.7320461188043866,0.7202115058898926,0.7632735967636108,outer_holdout_beta_C
weight_0108,grid,0.4,0.15000000000000002,0.45,beta_C,7,0.8070062583187066,0.7789168347991877,0.7726512400030986,383,50,88,0.6910730259759086,0.676849365234375,0.7158154249191284,outer_holdout_beta_C
weight_0109,grid,0.4,0.2,0.4,beta_C,7,0.7298714355675724,0.7622196104549045,0.7351951529771718,397,54,74,0.6501345293862479,0.6427013278007507,0.6622570753097534,outer_holdout_beta_C
