subset_mask,feature_count,feature_set,feature_set_short,beta_sure_support,beta_sure_positive_support,beta_sure_tp,beta_sure_fp,beta_sure_fn,beta_sure_tn,beta_sure_precision,beta_sure_recall,beta_sure_f1,beta_sure_macro_precision,beta_sure_macro_recall,beta_sure_macro_f1,beta_all_support,beta_all_positive_support,beta_all_tp,beta_all_fp,beta_all_fn,beta_all_tn,beta_all_precision,beta_all_recall,beta_all_f1
428,5,F3_slope_continuity_improvement + F4_duration_plausibility + F6_solar_strength_ratio + F8_substation_centered_core_score + F9_substation_rank_core_score,F3+F4+F6+F8+F9,2310,471,388,597,83,1242,0.39390862944162436,0.8237791932059448,0.5329670329670331,0.44653672158996305,0.7973761140819965,0.4797599578451923,2928,630,502,798,128,1500,0.3861538461538462,0.7968253968253968,0.5202072538860103
276,3,F3_slope_continuity_improvement + F5_n_height_ratio + F9_substation_rank_core_score,F3+F5+F9,2310,471,391,613,80,1226,0.3894422310756972,0.8301486199575372,0.5301694915254238,0.42617895536733597,0.7974432560903149,0.469284981869988,2928,630,507,837,123,1461,0.37723214285714285,0.8047619047619048,0.513677811550152
44,3,F3_slope_continuity_improvement + F4_duration_plausibility + F6_solar_strength_ratio,F3+F4+F6,2310,471,409,675,62,1164,0.3773062730627306,0.8683651804670913,0.5260450160771705,0.36608540058337763,0.7198282028429087,0.43743004937665536,2928,630,520,953,110,1345,0.3530210454854039,0.8253968253968254,0.49453162149310503
348,5,F3_slope_continuity_improvement + F4_duration_plausibility + F5_n_height_ratio + F7_solar_peak_alignment + F9_substation_rank_core_score,F3+F4+F5+F7+F9,2310,471,369,571,102,1268,0.3925531914893617,0.7834394904458599,0.523033309709426,0.43569931741294465,0.771526440879382,0.4654224068980081,2928,630,480,757,150,1541,0.3880355699272433,0.7619047619047619,0.5141938939475094
412,5,F3_slope_continuity_improvement + F4_duration_plausibility + F5_n_height_ratio + F8_substation_centered_core_score + F9_substation_rank_core_score,F3+F4+F5+F8+F9,2310,471,377,595,94,1244,0.38786008230452673,0.8004246284501062,0.5225225225225225,0.4388879675419197,0.7724010695187166,0.46611451452486263,2928,630,486,787,144,1511,0.38177533385703066,0.7714285714285715,0.51077246452969
252,6,F3_slope_continuity_improvement + F4_duration_plausibility + F5_n_height_ratio + F6_solar_strength_ratio + F7_solar_peak_alignment + F8_substation_centered_core_score,F3+F4+F5+F6+F7+F8,2310,471,344,503,127,1336,0.40613931523022434,0.7303609341825902,0.5220030349013658,0.43012830455377926,0.6645660597572361,0.44037746044324444,2928,630,435,658,195,1640,0.3979871912168344,0.6904761904761905,0.5049332559489262
220,5,F3_slope_continuity_improvement + F4_duration_plausibility + F5_n_height_ratio + F7_solar_peak_alignment + F8_substation_centered_core_score,F3+F4+F5+F7+F8,2310,471,341,508,130,1331,0.4016489988221437,0.7239915074309978,0.5166666666666666,0.4077889339398817,0.6584858458534929,0.42130817865034786,2928,630,431,663,199,1635,0.3939670932358318,0.6841269841269841,0.5
236,5,F3_slope_continuity_improvement + F4_duration_plausibility + F6_solar_strength_ratio + F7_solar_peak_alignment + F8_substation_centered_core_score,F3+F4+F6+F7+F8,2310,471,392,655,79,1184,0.3744030563514804,0.832271762208068,0.5164690382081686,0.41352752534455217,0.7402384135472371,0.4527611052425401,2928,630,509,871,121,1427,0.36884057971014494,0.807936507936508,0.5064676616915423
404,4,F3_slope_continuity_improvement + F5_n_height_ratio + F8_substation_centered_core_score + F9_substation_rank_core_score,F3+F5+F8+F9,2310,471,374,604,97,1235,0.3824130879345603,0.7940552016985138,0.5162180814354727,0.43764665029785,0.7783707664884135,0.4655637110595825,2928,630,485,811,145,1487,0.3742283950617284,0.7698412698412699,0.5036344755970925
244,5,F3_slope_continuity_improvement + F5_n_height_ratio + F6_solar_strength_ratio + F7_solar_peak_alignment + F8_substation_centered_core_score,F3+F5+F6+F7+F8,2310,471,355,552,116,1287,0.3914002205071665,0.7537154989384289,0.5152394775036284,0.4199566873549562,0.6781607461166285,0.4355549290856898,2928,630,451,727,179,1571,0.3828522920203735,0.7158730158730159,0.4988938053097345
188,5,F3_slope_continuity_improvement + F4_duration_plausibility + F5_n_height_ratio + F6_solar_strength_ratio + F8_substation_centered_core_score,F3+F4+F5+F6+F8,2310,471,399,683,72,1156,0.3687615526802218,0.8471337579617835,0.5138441725692209,0.3959558896872545,0.7276455097190391,0.4420286815088277,2928,630,508,891,122,1407,0.3631165117941387,0.8063492063492064,0.5007392804337112
36,2,F3_slope_continuity_improvement + F6_solar_strength_ratio,F3+F6,2310,471,432,780,39,1059,0.3564356435643564,0.9171974522292994,0.5133689839572192,0.3620389272033954,0.8120629468570646,0.44384935811423787,2928,630,560,1095,70,1203,0.338368580060423,0.8888888888888888,0.49015317286652077
388,3,F3_slope_continuity_improvement + F8_substation_centered_core_score + F9_substation_rank_core_score,F3+F8+F9,2310,471,396,700,75,1139,0.3613138686131387,0.8407643312101911,0.5054243777919591,0.42465272539505594,0.8025050505050505,0.4603444098382631,2928,630,516,908,114,1390,0.36235955056179775,0.819047619047619,0.5024342745861733
116,4,F3_slope_continuity_improvement + F5_n_height_ratio + F6_solar_strength_ratio + F7_solar_peak_alignment,F3+F5+F6+F7,2310,471,402,718,69,1121,0.35892857142857143,0.8535031847133758,0.5053425518541798,0.34214934376208944,0.7413051784816491,0.4185131845520898,2928,630,523,994,107,1304,0.34475939353988133,0.8301587301587302,0.4871914299021891
172,4,F3_slope_continuity_improvement + F4_duration_plausibility + F6_solar_strength_ratio + F8_substation_centered_core_score,F3+F4+F6+F8,2310,471,410,754,61,1085,0.35223367697594504,0.8704883227176221,0.5015290519877676,0.4082802615145763,0.7639099185128596,0.4573527985728481,2928,630,532,1001,98,1297,0.3470319634703196,0.8444444444444444,0.49190938511326865
228,4,F3_slope_continuity_improvement + F6_solar_strength_ratio + F7_solar_peak_alignment + F8_substation_centered_core_score,F3+F6+F7+F8,2310,471,389,700,82,1139,0.35720844811753905,0.8259023354564756,0.4987179487179487,0.40514413289924506,0.7680167218402513,0.44747047007727436,2928,630,510,938,120,1360,0.35220994475138123,0.8095238095238095,0.4908565928777671
396,4,F3_slope_continuity_improvement + F4_duration_plausibility + F8_substation_centered_core_score + F9_substation_rank_core_score,F3+F4+F8+F9,2310,471,391,707,80,1132,0.3561020036429873,0.8301486199575372,0.49840662842574895,0.42654234372901856,0.8006042780748663,0.46090713715994186,2928,630,507,911,123,1387,0.35754583921015515,0.8047619047619048,0.4951171875
112,3,F5_n_height_ratio + F6_solar_strength_ratio + F7_solar_peak_alignment,F5+F6+F7,2310,471,445,885,26,954,0.33458646616541354,0.9447983014861996,0.49416990560799556,0.3309821074750828,0.8309302266361089,0.4203224949254429,2928,630,580,1215,50,1083,0.3231197771587744,0.9206349206349206,0.4783505154639176
180,4,F3_slope_continuity_improvement + F5_n_height_ratio + F6_solar_strength_ratio + F8_substation_centered_core_score,F3+F5+F6+F8,2310,471,351,599,120,1240,0.36947368421052634,0.7452229299363057,0.49401829697396205,0.416961351969343,0.6852396019013666,0.42640180961824736,2928,630,447,772,183,1526,0.3666940114848236,0.7095238095238096,0.48350459707950233
120,4,F4_duration_plausibility + F5_n_height_ratio + F6_solar_strength_ratio + F7_solar_peak_alignment,F4+F5+F6+F7,2310,471,446,891,25,948,0.3335826477187734,0.9469214437367304,0.4933628318584071,0.3305212106193878,0.8316878023936848,0.420054140224435,2928,630,584,1225,46,1073,0.3228302929795467,0.926984126984127,0.47888478884788843
52,3,F3_slope_continuity_improvement + F5_n_height_ratio + F6_solar_strength_ratio,F3+F5+F6,2310,471,421,828,50,1011,0.33706965572457964,0.8938428874734607,0.48953488372093024,0.33204864130289224,0.7467661537808596,0.4149405896072471,2928,630,547,1134,83,1164,0.32540154669839383,0.8682539682539683,0.4733881436607529
40,2,F4_duration_plausibility + F6_solar_strength_ratio,F4+F6,2310,471,449,933,22,906,0.32489146164978294,0.9532908704883227,0.48461953588774964,0.3529507628366969,0.8534468211527035,0.43591512101848806,2928,630,594,1261,36,1037,0.3202156334231806,0.9428571428571428,0.4780684104627767
104,3,F4_duration_plausibility + F6_solar_strength_ratio + F7_solar_peak_alignment,F4+F6+F7,2310,471,451,944,20,895,0.3232974910394265,0.9575371549893843,0.4833869239013933,0.34955022646683465,0.8556749851455734,0.43335391737714307,2928,630,597,1274,33,1024,0.3190807055050775,0.9476190476190476,0.47740903638544585
60,4,F3_slope_continuity_improvement + F4_duration_plausibility + F5_n_height_ratio + F6_solar_strength_ratio,F3+F4+F5+F6,2310,471,431,894,40,945,0.32528301886792454,0.9150743099787686,0.4799554565701559,0.32288201445867665,0.7594201239936533,0.41025689355879214,2928,630,561,1215,69,1083,0.3158783783783784,0.8904761904761904,0.4663341645885286
108,4,F3_slope_continuity_improvement + F4_duration_plausibility + F6_solar_strength_ratio + F7_solar_peak_alignment,F3+F4+F6+F7,2310,471,414,846,57,993,0.32857142857142857,0.8789808917197452,0.4783362218370884,0.3251702783571609,0.7346337600308188,0.4061837825653475,2928,630,541,1157,89,1141,0.31861012956419316,0.8587301587301587,0.4647766323024055
124,5,F3_slope_continuity_improvement + F4_duration_plausibility + F5_n_height_ratio + F6_solar_strength_ratio + F7_solar_peak_alignment,F3+F4+F5+F6+F7,2310,471,415,859,56,980,0.32574568288854006,0.881104033970276,0.4756446991404012,0.3212534212049475,0.7480268016297428,0.404845663982238,2928,630,544,1158,86,1140,0.3196239717978848,0.8634920634920635,0.4665523156089194
100,3,F3_slope_continuity_improvement + F6_solar_strength_ratio + F7_solar_peak_alignment,F3+F6+F7,2310,471,412,857,59,982,0.32466509062253746,0.8747346072186837,0.4735632183908046,0.3257184761300606,0.7704867779279544,0.4057268068539581,2928,630,548,1155,82,1143,0.3217850851438638,0.8698412698412699,0.4697813973424775
32,1,F6_solar_strength_ratio,F6,2310,471,436,942,35,897,0.3164005805515239,0.9256900212314225,0.4716062736614386,0.35093723176428226,0.8423862150920974,0.4290195998793692,2928,630,581,1266,49,1032,0.31456415809420685,0.9222222222222223,0.4691158659668955
96,2,F6_solar_strength_ratio + F7_solar_peak_alignment,F6+F7,2310,471,436,942,35,897,0.3164005805515239,0.9256900212314225,0.4716062736614386,0.35086352819433947,0.8423862150920974,0.42891940145787866,2928,630,580,1268,50,1030,0.31385281385281383,0.9206349206349206,0.46811945117029863
212,4,F3_slope_continuity_improvement + F5_n_height_ratio + F7_solar_peak_alignment + F8_substation_centered_core_score,F3+F5+F7+F8,2310,471,298,498,173,1341,0.3743718592964824,0.6326963906581741,0.4704025256511445,0.4154272272789402,0.6140638952550717,0.391601760106217,2928,630,376,632,254,1666,0.373015873015873,0.5968253968253968,0.45909645909645913
204,4,F3_slope_continuity_improvement + F4_duration_plausibility + F7_solar_peak_alignment + F8_substation_centered_core_score,F3+F4+F7+F8,2310,471,375,773,96,1066,0.32665505226480834,0.7961783439490446,0.46324891908585547,0.37023696045732246,0.6956984763602411,0.41186532788116414,2928,630,478,986,152,1312,0.32650273224043713,0.7587301587301587,0.45654250238777455
164,3,F3_slope_continuity_improvement + F6_solar_strength_ratio + F8_substation_centered_core_score,F3+F6+F8,2310,471,389,821,82,1018,0.32148760330578513,0.8259023354564756,0.46281975014872095,0.4088635395006005,0.7832840166369578,0.4431269366473163,2928,630,511,1075,119,1223,0.32219419924337955,0.8111111111111111,0.46119133574007226
56,3,F4_duration_plausibility + F5_n_height_ratio + F6_solar_strength_ratio,F4+F5+F6,2310,471,440,993,31,846,0.30704815073272856,0.9341825902335457,0.4621848739495799,0.3134858062386938,0.7320496350055173,0.39461002825146635,2928,630,560,1325,70,973,0.29708222811671087,0.8888888888888888,0.4453280318091451
48,2,F5_n_height_ratio + F6_solar_strength_ratio,F5+F6,2310,471,440,995,31,844,0.30662020905923343,0.9341825902335457,0.4616998950682057,0.3134418346532931,0.7320496350055173,0.3945402219427018,2928,630,560,1327,70,971,0.296767355590885,0.8888888888888888,0.44497417560588004
148,3,F3_slope_continuity_improvement + F5_n_height_ratio + F8_substation_centered_core_score,F3+F5+F8,2310,471,356,717,115,1122,0.3317800559179869,0.7558386411889597,0.461139896373057,0.3732266405422197,0.6807524615906968,0.40233174323651155,2928,630,449,902,181,1396,0.3323464100666173,0.7126984126984127,0.4533064109035841
156,4,F3_slope_continuity_improvement + F4_duration_plausibility + F5_n_height_ratio + F8_substation_centered_core_score,F3+F4+F5+F8,2310,471,355,736,116,1103,0.32538955087076077,0.7537154989384289,0.4545454545454546,0.36952426662737414,0.6601222094898566,0.3987825414018497,2928,630,444,909,186,1389,0.328159645232816,0.7047619047619048,0.44780635400907715
196,3,F3_slope_continuity_improvement + F7_solar_peak_alignment + F8_substation_centered_core_score,F3+F7+F8,2310,471,356,856,115,983,0.29372937293729373,0.7558386411889597,0.4230540701128937,0.3667725399090069,0.7081415839062898,0.3906486226047158,2928,630,464,1066,166,1232,0.3032679738562091,0.7365079365079366,0.4296296296296296
132,2,F3_slope_continuity_improvement + F8_substation_centered_core_score,F3+F8,2310,471,376,936,95,903,0.2865853658536585,0.7983014861995754,0.42176107683679187,0.37612264967350467,0.7329561794414736,0.4132037730982826,2928,630,487,1181,143,1117,0.2919664268585132,0.773015873015873,0.42384682332463014
92,4,F3_slope_continuity_improvement + F4_duration_plausibility + F5_n_height_ratio + F7_solar_peak_alignment,F3+F4+F5+F7,2310,471,437,1257,34,582,0.2579693034238489,0.9278131634819533,0.40369515011547347,0.25552070001566174,0.7763726126814362,0.3492960449149708,2928,630,573,1606,57,692,0.262964662689307,0.9095238095238095,0.4079743681025275
84,3,F3_slope_continuity_improvement + F5_n_height_ratio + F7_solar_peak_alignment,F3+F5+F7,2310,471,406,1138,65,701,0.26295336787564766,0.861995753715499,0.4029776674937965,0.25956173091132584,0.7504857234268999,0.3453674963706901,2928,630,533,1450,97,848,0.2687846696923853,0.846031746031746,0.40796019900497515
140,3,F3_slope_continuity_improvement + F4_duration_plausibility + F8_substation_centered_core_score,F3+F4+F8,2310,471,362,969,109,870,0.27197595792637114,0.7685774946921444,0.4017758046614872,0.36605157597695204,0.7064743867243868,0.39479264228649136,2928,630,470,1192,160,1106,0.28279181708784595,0.746031746031746,0.41012216404886565
76,3,F3_slope_continuity_improvement + F4_duration_plausibility + F7_solar_peak_alignment,F3+F4+F7,2310,471,445,1434,26,405,0.2368281000532198,0.9447983014861996,0.3787234042553192,0.2423149553858512,0.7982451192598252,0.337270913450471,2928,630,591,1818,39,480,0.24533001245330013,0.9380952380952381,0.3889437314906219
68,2,F3_slope_continuity_improvement + F7_solar_peak_alignment,F3+F7,2310,471,421,1335,50,504,0.239749430523918,0.8938428874734607,0.3780871127076785,0.24457961738952855,0.7852764392470275,0.33356581909177907,2928,630,560,1674,70,624,0.25067144136078784,0.8888888888888888,0.3910614525139665
28,3,F3_slope_continuity_improvement + F4_duration_plausibility + F5_n_height_ratio,F3+F4+F5,2310,471,456,1521,15,318,0.2306525037936267,0.9681528662420382,0.37254901960784315,0.2377525217478138,0.7945880932792697,0.33255742114855535,2928,630,600,1919,30,379,0.23818975784041285,0.9523809523809523,0.38107335662114955
4,1,F3_slope_continuity_improvement,F3,2310,471,447,1485,24,354,0.23136645962732919,0.9490445859872612,0.3720349563046192,0.2436625849737031,0.8309227210697799,0.33791107015658706,2928,630,587,1866,43,432,0.2392988177741541,0.9317460317460318,0.3807979240999027
88,3,F4_duration_plausibility + F5_n_height_ratio + F7_solar_peak_alignment,F4+F5+F7,2310,471,442,1465,29,374,0.23177766124803356,0.9384288747346072,0.37174095878889823,0.23055376267037228,0.7367828495034378,0.32082669667620817,2928,630,577,1858,53,440,0.23696098562628337,0.9158730158730158,0.3765089722675367
80,2,F5_n_height_ratio + F7_solar_peak_alignment,F5+F7,2310,471,438,1464,33,375,0.2302839116719243,0.9299363057324841,0.3691529709228824,0.23119481577745238,0.7382343391902215,0.32069394326196443,2928,630,574,1859,56,439,0.23592272914097823,0.9111111111111111,0.3747959516813582
12,2,F3_slope_continuity_improvement + F4_duration_plausibility,F3+F4,2310,471,449,1525,22,314,0.22745694022289767,0.9532908704883227,0.36728016359918203,0.23930102762747224,0.795139914007561,0.33279868155804704,2928,630,593,1915,37,383,0.2364433811802233,0.9412698412698413,0.37794773741236454
20,2,F3_slope_continuity_improvement + F5_n_height_ratio,F3+F5,2310,471,449,1583,22,256,0.22096456692913385,0.9532908704883227,0.35876947662804637,0.23391170272310316,0.8341110751993105,0.32742728970122237,2928,630,595,1994,35,304,0.22981846272692158,0.9444444444444444,0.36968002485243867
24,2,F4_duration_plausibility + F5_n_height_ratio,F4+F5,2310,471,455,1716,16,123,0.20958083832335328,0.9660297239915074,0.3444360333080999,0.22406476715702206,0.7544642857142857,0.31435629172458185,2928,630,595,2146,35,152,0.21707406056183876,0.9444444444444444,0.3530109759715218
16,1,F5_n_height_ratio,F5,2310,471,455,1717,16,122,0.2094843462246777,0.9660297239915074,0.34430571320469167,0.22405077253095845,0.7544642857142857,0.3143327645271416,2928,630,595,2147,35,151,0.21699489423778265,0.9444444444444444,0.35290628706998817
64,1,F7_solar_peak_alignment,F7,2310,471,471,1837,0,2,0.20407279029462738,1.0,0.33897085282475714,0.2266516872676057,0.875,0.3219233979629917,2928,630,630,2295,0,3,0.2153846153846154,1.0,0.35443037974683544
